"","Area","Records","Observed.richness","Richness","Slope","Completeness","Ratio","City","holc_grade","ratio_n_obs_sp_richness"
"2718","D8",5,5,NA,NA,NA,1,"Flint","D",1
"2719","A2",2,2,NA,NA,NA,1,"Fort Wayne","A",1
"2721","A5",66,36,82.7747302673919,0.333333333333336,43.4915340511617,1.83333333333333,"Fort Wayne","A",1.83
"2722","B11",11,10,94.8616533585581,0.818181818181818,10.5416674134932,1.1,"Fort Wayne","B",1.1
"2724","B2",2,2,NA,NA,NA,1,"Fort Wayne","B",1
"2725","B4",5,4,13.9329184151309,0.6,28.7089888910572,1.25,"Fort Wayne","B",1.25
"2726","B5",130,46,77.3632115035498,0.192307692307693,59.4597859964607,2.82608695652174,"Fort Wayne","B",2.83
"2727","B7",3,3,NA,NA,NA,1,"Fort Wayne","B",1
"2729","C11",2,2,NA,NA,NA,1,"Fort Wayne","C",1
"2730","C11",11,11,NA,NA,NA,1,"Fort Wayne","C",1
"2731","C11",46,24,50.6302337237354,0.304347826086957,47.4025068320963,1.91666666666667,"Fort Wayne","C",1.92
"2732","C13",3,2,NA,NA,NA,1.5,"Fort Wayne","C",1.5
"2733","C17",11,8,23.2451371120631,0.454545454545455,34.4158004378834,1.375,"Fort Wayne","C",1.38
"2734","C18",182,65,105.758964122805,0.15384615384616,61.4605112097389,2.8,"Fort Wayne","C",2.8
"2736","C3",21,18,111.488197131856,0.714285714285715,16.145206813876,1.16666666666667,"Fort Wayne","C",1.17
"2737","C3",90,46,89.5869537806428,0.233333333333334,51.3467620660848,1.95652173913043,"Fort Wayne","C",1.96
"2738","C4",4,4,NA,NA,NA,1,"Fort Wayne","C",1
"2739","C5",48,36,147.234466622118,0.583333333333336,24.4507966279358,1.33333333333333,"Fort Wayne","C",1.33
"2740","C7",15,9,19.6175015635984,0.333333333333334,45.8774017212269,1.66666666666667,"Fort Wayne","C",1.67
"2742","C8",26,21,95.6101977376133,0.615384615384613,21.9641842574483,1.23809523809524,"Fort Wayne","C",1.24
"2747","A",2,2,NA,NA,NA,1,"Fort Worth","A",1
"2750","A",11,8,27.2644332783373,0.545454545454546,29.3422566987898,1.375,"Fort Worth","A",1.38
"2756","B",41,19,35.8753401135907,0.292682926829269,52.9611703745276,2.15789473684211,"Fort Worth","B",2.16
"2757","C",44,24,56.2839265029912,0.318181818181817,42.6409482976006,1.83333333333333,"Fort Worth","C",1.83
"2760","C",8,8,NA,NA,NA,1,"Fort Worth","C",1
"2761","C",3,2,NA,NA,NA,1.5,"Fort Worth","C",1.5
"2762","C",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333,"Fort Worth","C",1.33
"2763","C",63,35,74.1024362728557,0.269841269841272,47.231915386864,1.8,"Fort Worth","C",1.8
"2765","C",36,26,83.3186405897765,0.472222222222221,31.2055019332496,1.38461538461538,"Fort Worth","C",1.38
"2766","C",31,20,51.112769013343,0.387096774193548,39.1291655413523,1.55,"Fort Worth","C",1.55
"2768","C",86,34,59.3635787313593,0.162790697674417,57.2741750524539,2.52941176470588,"Fort Worth","C",2.53
"2769","C",30,20,55.4533744083664,0.433333333333334,36.0663353914537,1.5,"Fort Worth","C",1.5
"2770","C",42,38,422.02181080412,0.833333333333336,9.00427395626659,1.10526315789474,"Fort Worth","C",1.11
"2774","D",41,22,42.9502175627042,0.243902439024389,51.2220921067084,1.86363636363636,"Fort Worth","D",1.86
"2775","D",2,2,NA,NA,NA,1,"Fort Worth","D",1
"2776","D",67,36,85.6693798343044,0.328358208955223,42.0220154151094,1.86111111111111,"Fort Worth","D",1.86
"2778","D",2,1,NA,NA,NA,2,"Fort Worth","D",2
"2783","D",39,21,48.4322646100048,0.307692307692307,43.3595252443801,1.85714285714286,"Fort Worth","D",1.86
"2784","D",150,57,93.458393122963,0.173333333333332,60.9897068581152,2.63157894736842,"Fort Worth","D",2.63
"2785","D",23,15,41.7775562482766,0.434782608695652,35.9044457049083,1.53333333333333,"Fort Worth","D",1.53
"2787","A",14,14,NA,NA,NA,1,"Fresno","A",1
"2788","B",27,18,45.3656140934282,0.333333333333332,39.6776288819322,1.5,"Fresno","B",1.5
"2791","B",2,2,NA,NA,NA,1,"Fresno","B",1
"2796","C",5,3,6.6586585515666,0.4,45.0541197865475,1.66666666666667,"Fresno","C",1.67
"2797","C",7,7,NA,NA,NA,1,"Fresno","C",1
"2798","C",7,4,6.66130097485392,0.142857142857143,60.0483301249981,1.75,"Fresno","C",1.75
"2799","C",14,14,NA,NA,NA,1,"Fresno","C",1
"2800","D",7,7,NA,NA,NA,1,"Fresno","D",1
"2801","D",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2,"Fresno","D",1.2
"2802","D",6,6,NA,NA,NA,1,"Fresno","D",1
"2803","D",20,14,38.8073133032564,0.4,36.0756744240402,1.42857142857143,"Fresno","D",1.43
"2804","D",72,43,98.363363690585,0.305555555555557,43.715463142621,1.67441860465116,"Fresno","D",1.67
"2805","D",6,3,4.43634832805135,0.166666666666667,67.6231841632178,2,"Fresno","D",2
"2806","A",174,82,139.574133602722,0.0287356321839098,58.7501407914172,2.1219512195122,"Galveston","A",2.12
"2812","C",23,21,220.653032087886,0.826086956521738,9.51720436437771,1.0952380952381,"Galveston","C",1.1
"2813","C",57,48,323.541959639198,0.736842105263158,14.8357882401182,1.1875,"Galveston","C",1.19
"2817","A3",43,28,78.3079461200192,0.441860465116278,35.7562691748876,1.53571428571429,"Grand Rapids","A",1.54
"2820","A6",151,61,104.241378658243,0.185430463576161,58.5180288146319,2.47540983606557,"Grand Rapids","A",2.48
"2822","B1",33,16,28.547593137497,0.181818181818182,56.046756456621,2.0625,"Grand Rapids","B",2.06
"2832","B19",35,21,76.2632224497177,0.457142857142856,27.536208575301,1.66666666666667,"Grand Rapids","B",1.67
"2837","B5",3,2,NA,NA,NA,1.5,"Grand Rapids","B",1.5
"2839","B7",29,23,104.303414645986,0.620689655172413,22.051051806946,1.26086956521739,"Grand Rapids","B",1.26
"2840","B8",111,40,67.5000328283202,0.171171171171174,59.2592304388001,2.775,"Grand Rapids","B",2.78
"2841","B9",74,33,62.3184952118798,0.256756756756758,52.9537818392464,2.24242424242424,"Grand Rapids","B",2.24
"2842","C1",66,25,44.5179277988006,0.227272727272727,56.1571511436648,2.64,"Grand Rapids","C",2.64
"2843","C1",30,20,52.0480283825926,0.366666666666667,38.4260472903695,1.5,"Grand Rapids","C",1.5
"2844","C10",51,20,32.4851209063675,0.156862745098039,61.5666478744112,2.55,"Grand Rapids","C",2.55
"2846","C12",112,40,64.0237145643321,0.160714285714285,62.4768498238373,2.8,"Grand Rapids","C",2.8
"2848","C14",20,11,20.7824893766495,0.199999999999999,52.9291741746744,1.81818181818182,"Grand Rapids","C",1.82
"2852","C18",62,29,52.3264795542777,0.177419354838708,55.421270926355,2.13793103448276,"Grand Rapids","C",2.14
"2856","C20",5,4,13.9329184151309,0.6,28.7089888910572,1.25,"Grand Rapids","C",1.25
"2857","C20",47,28,69.8745132374842,0.404255319148938,40.0718354986398,1.67857142857143,"Grand Rapids","C",1.68
"2858","C21",26,19,70.0550838268737,0.538461538461537,27.1215149024081,1.36842105263158,"Grand Rapids","C",1.37
"2859","C22",36,21,45.4131732899578,0.305555555555557,46.2420889769527,1.71428571428571,"Grand Rapids","C",1.71
"2860","C23",47,28,67.4007374926351,0.361702127659576,41.542572146276,1.67857142857143,"Grand Rapids","C",1.68
"2866","C4",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2,"Grand Rapids","C",1.2
"2867","C5",57,20,31.8539951494087,0.140350877192983,62.7864727993821,2.85,"Grand Rapids","C",2.85
"2872","D1",5,5,NA,NA,NA,1,"Grand Rapids","D",1
"2873","D3",7,7,NA,NA,NA,1,"Grand Rapids","D",1
"2874","D4",56,26,52.0460512544651,0.285714285714285,49.9557591273928,2.15384615384615,"Grand Rapids","D",2.15
"2875","D5",98,33,64.8481691412522,0.193877551020407,50.8880982100196,2.96969696969697,"Grand Rapids","D",2.97
"2876","D6",64,22,34.4281586938813,0.171875,63.9011809943525,2.90909090909091,"Grand Rapids","D",2.91
"2877","D6",24,20,105.798885013566,0.666666666666664,18.9037909023668,1.2,"Grand Rapids","D",1.2
"2878","D7",12,12,NA,NA,NA,1,"Grand Rapids","D",1
"2879","D7",25,11,22.0757926107043,0.280000000000001,49.8283354712539,2.27272727272727,"Grand Rapids","D",2.27
"2880","D7",54,29,60.1871483943179,0.296296296296298,48.1830436790353,1.86206896551724,"Grand Rapids","D",1.86
"2881","D7",46,20,39.5685206589508,0.195652173913043,50.5452305694825,2.3,"Grand Rapids","D",2.3
"2882","D7",4,4,NA,NA,NA,1,"Grand Rapids","D",1
"2883","D7",7,3,4.33447960389549,0.142857142857143,69.2124608754378,2.33333333333333,"Grand Rapids","D",2.33
"2886","A2",5,5,NA,NA,NA,1,"Greater Kansas City","A",1
"2891","A7",79,30,45.533966321228,0.139240506329113,65.8848820424719,2.63333333333333,"Greater Kansas City","A",2.63
"2895","B12",37,21,58.3805107459671,0.432432432432432,35.9709083248311,1.76190476190476,"Greater Kansas City","B",1.76
"2897","B15",88,35,59.612782327133,0.204545454545453,58.7122402841942,2.51428571428571,"Greater Kansas City","B",2.51
"2901","B2",2,2,NA,NA,NA,1,"Greater Kansas City","B",1
"2902","B21",21,11,19.1946859662061,0.0476190476190474,57.3075278197645,1.90909090909091,"Greater Kansas City","B",1.91
"2904","B5",32,23,79.1714659913309,0.53125,29.0508704266237,1.39130434782609,"Greater Kansas City","B",1.39
"2905","B6",23,18,71.3278364215805,0.565217391304348,25.2355895019886,1.27777777777778,"Greater Kansas City","B",1.28
"2907","B8",7,5,12.7895845884099,0.428571428571429,39.094311198591,1.4,"Greater Kansas City","B",1.4
"2908","B9",39,25,66.4355183840143,0.410256410256409,37.6304732891427,1.56,"Greater Kansas City","B",1.56
"2909","C1",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667,"Greater Kansas City","C",1.17
"2910","C10",3,3,NA,NA,NA,1,"Greater Kansas City","C",1
"2911","C13",4,4,NA,NA,NA,1,"Greater Kansas City","C",1
"2912","C14",13,13,NA,NA,NA,1,"Greater Kansas City","C",1
"2913","C16",2,2,NA,NA,NA,1,"Greater Kansas City","C",1
"2915","C18",61,35,75.4422494818715,0.295081967213115,46.3931023271123,1.74285714285714,"Greater Kansas City","C",1.74
"2916","C19",74,28,41.6108801683036,0.0810810810810807,67.2900930880297,2.64285714285714,"Greater Kansas City","C",2.64
"2919","C22",43,25,NA,NA,NA,1.72,"Greater Kansas City","C",1.72
"2920","C23",40,20,38.2576665262301,0.25,52.2771036918514,2,"Greater Kansas City","C",2
"2921","C24",5,5,NA,NA,NA,1,"Greater Kansas City","C",1
"2922","C27",17,13,46.3473383710929,0.529411764705882,28.0490756468298,1.30769230769231,"Greater Kansas City","C",1.31
"2927","C32",3,3,NA,NA,NA,1,"Greater Kansas City","C",1
"2928","C34",9,9,NA,NA,NA,1,"Greater Kansas City","C",1
"2930","C39",32,17,33.3045809094287,0.25,51.0440291869496,1.88235294117647,"Greater Kansas City","C",1.88
"2934","C43",8,8,NA,NA,NA,1,"Greater Kansas City","C",1
"2935","C44",41,14,20.3026209469606,0.170731707317074,68.9566142054969,2.92857142857143,"Greater Kansas City","C",2.93
"2938","C7",2,2,NA,NA,NA,1,"Greater Kansas City","C",1
"2939","C9",16,11,30.7534779265383,0.4375,35.7683122093573,1.45454545454545,"Greater Kansas City","C",1.45
"2940","D1",11,9,40.7220041241225,0.636363636363637,22.1010733473912,1.22222222222222,"Greater Kansas City","D",1.22
"2941","D12",3,3,NA,NA,NA,1,"Greater Kansas City","D",1
"2942","D13",44,18,29.1809481540203,0.15909090909091,61.6840820421392,2.44444444444444,"Greater Kansas City","D",2.44
"2945","D16",9,8,59.8759170331237,0.777777777777778,13.3609644685264,1.125,"Greater Kansas City","D",1.12
"2946","D17",27,11,16.4207894864871,0.111111111111111,66.988252964646,2.45454545454545,"Greater Kansas City","D",2.45
"2947","D18",9,8,59.8759170331237,0.777777777777778,13.3609644685264,1.125,"Greater Kansas City","D",1.12
"2948","D19",18,14,53.3383516595918,0.555555555555555,26.24753027493,1.28571428571429,"Greater Kansas City","D",1.29
"2949","D2",68,23,33.3404713046895,0.102941176470587,68.9852275626497,2.95652173913043,"Greater Kansas City","D",2.96
"2950","D20",170,78,155.036247314574,0.223529411764702,50.3108152777559,2.17948717948718,"Greater Kansas City","D",2.18
"2951","D21",8,6,18.2675428838315,0.5,32.8451398097473,1.33333333333333,"Greater Kansas City","D",1.33
"2955","D25",60,26,52.2402308889331,0.25,49.77007099237,2.30769230769231,"Greater Kansas City","D",2.31
"2956","D28",85,51,111.792258979487,0.223529411764702,45.6203322712696,1.66666666666667,"Greater Kansas City","D",1.67
"2957","D28",13,13,NA,NA,NA,1,"Greater Kansas City","D",1
"2958","D29",18,10,20.2766348145233,0.277777777777779,49.3178483090174,1.8,"Greater Kansas City","D",1.8
"2959","D3",21,12,30.1052377517053,0.380952380952381,39.860173498614,1.75,"Greater Kansas City","D",1.75
"2960","D30",35,26,99.6823731330974,0.571428571428573,26.0828461269521,1.34615384615385,"Greater Kansas City","D",1.35
"2961","D33",18,11,27.0908951302232,0.388888888888889,40.6040477700132,1.63636363636364,"Greater Kansas City","D",1.64
"2963","D35",21,10,16.2296472201012,0.0476190476190474,61.6156338112793,2.1,"Greater Kansas City","D",2.1
"2964","D36",15,13,84.6874532250617,0.733333333333333,15.3505619840188,1.15384615384615,"Greater Kansas City","D",1.15
"2965","D38",120,52,96.4585093320322,0.25,53.9091888938529,2.30769230769231,"Greater Kansas City","D",2.31
"2968","D6",53,25,60.5497267545976,0.283018867924529,41.2883779002384,2.12,"Greater Kansas City","D",2.12
"2969","D7",12,8,26.0133542530202,0.5,30.7534350325898,1.5,"Greater Kansas City","D",1.5
"2970","D8",16,15,217.34088308962,0.875,6.90160074200802,1.06666666666667,"Greater Kansas City","D",1.07
"2971","A1",79,27,40.003723596286,0.11392405063291,67.4937170161497,2.92592592592593,"Greensboro","A",2.93
"2975","B4",17,12,36.125744863859,0.470588235294118,33.2173081696235,1.41666666666667,"Greensboro","B",1.42
"2976","B5",14,7,44.6302501053887,0.428571428571429,15.6844292457927,2,"Greensboro","B",2
"2979","C1",70,33,59.0879533581178,0.200000000000003,55.8489474157194,2.12121212121212,"Greensboro","C",2.12
"2982","C6",6,6,NA,NA,NA,1,"Greensboro","C",1
"2987","D3",33,21,54.4468260359503,0.393939393939394,38.5697413952726,1.57142857142857,"Greensboro","D",1.57
"2988","A1",11,11,NA,NA,NA,1,"Hamilton","A",1
"2989","A2",36,26,80.6266679452645,0.444444444444443,32.2473948912918,1.38461538461538,"Hamilton","A",1.38
"2990","B1",30,11,16.0026519657247,0.0999999999999996,68.738606723188,2.72727272727273,"Hamilton","B",2.73
"2991","B4",60,38,108.807974662261,0.450000000000003,34.9239107868258,1.57894736842105,"Hamilton","B",1.58
"2992","C10",27,17,41.4575498265005,0.37037037037037,41.0058000801901,1.58823529411765,"Hamilton","C",1.59
"2994","C12",25,24,563.823967175878,0.920000000000002,4.2566477122661,1.04166666666667,"Hamilton","C",1.04
"2995","C2",40,37,462.937057252636,0.850000000000001,7.99244722804902,1.08108108108108,"Hamilton","C",1.08
"2996","C3",83,39,76.2360712291819,0.253012048192772,51.1568859349502,2.12820512820513,"Hamilton","C",2.13
"2997","C4",47,20,31.4897750798113,0.0638297872340416,63.5126797486159,2.35,"Hamilton","C",2.35
"2998","C5",88,30,44.3846008823996,0.136363636363637,67.5910099529504,2.93333333333333,"Hamilton","C",2.93
"2999","C7",18,12,37.8124625286575,0.5,31.735568639322,1.5,"Hamilton","C",1.5
"3000","C8",2,2,NA,NA,NA,1,"Hamilton","C",1
"3001","C9",13,13,NA,NA,NA,1,"Hamilton","C",1
"3002","D1",18,11,29.2680124972849,0.388888888888889,37.5836931223821,1.63636363636364,"Hamilton","D",1.64
"3003","D2",39,19,36.0504050255057,0.282051282051281,52.7039848416613,2.05263157894737,"Hamilton","D",2.05
"3004","D3",15,9,18.7124413112348,0.266666666666666,48.0963432312621,1.66666666666667,"Hamilton","D",1.67
"3006","A",32,22,67.8762296682638,0.46875,32.4119358242526,1.45454545454545,"Harrisburg","A",1.45
"3007","A",57,37,90.661663810705,0.298245614035089,40.8110754257206,1.54054054054054,"Harrisburg","A",1.54
"3009","B",13,13,NA,NA,NA,1,"Harrisburg","B",1
"3010","B",2,2,NA,NA,NA,1,"Harrisburg","B",1
"3012","B",9,8,59.8759170331237,0.777777777777778,13.3609644685264,1.125,"Harrisburg","B",1.12
"3013","B",17,12,33.5784535453631,0.411764705882353,35.7372026790588,1.41666666666667,"Harrisburg","B",1.42
"3014","B",105,44,74.152109107074,0.171428571428571,59.3374895600946,2.38636363636364,"Harrisburg","B",2.39
"3015","B",9,7,24.7494921140843,0.555555555555555,28.2834086765622,1.28571428571429,"Harrisburg","B",1.29
"3018","B",112,49,92.173938607585,0.241071428571431,53.1603626146532,2.28571428571429,"Harrisburg","B",2.29
"3019","B",71,25,40.1905767028904,0.154929577464788,62.2036359040403,2.84,"Harrisburg","B",2.84
"3021","C",3,3,NA,NA,NA,1,"Harrisburg","C",1
"3022","C",53,22,34.016358249035,0.0754716981132084,64.6747657081255,2.40909090909091,"Harrisburg","C",2.41
"3023","C",26,20,79.9476865695872,0.576923076923077,25.016358644214,1.3,"Harrisburg","C",1.3
"3024","C",23,19,108.054845256814,0.695652173913043,17.5836631433256,1.21052631578947,"Harrisburg","C",1.21
"3025","C",3,3,NA,NA,NA,1,"Harrisburg","C",1
"3026","C",4,4,NA,NA,NA,1,"Harrisburg","C",1
"3028","D",20,14,64.5565671110444,0.600000000000001,21.6864071720518,1.42857142857143,"Harrisburg","D",1.43
"3029","D",15,12,60.0345024483517,0.666666666666666,19.9885057935205,1.25,"Harrisburg","D",1.25
"3030","D",7,7,NA,NA,NA,1,"Harrisburg","D",1
"3031","D",210,72,112.839922197787,0.147619047619045,63.8072045758752,2.91666666666667,"Harrisburg","D",2.92
"3032","D",52,35,100.021209788343,0.423076923076927,34.9925781482389,1.48571428571429,"Harrisburg","D",1.49
"3040","D",3,2,NA,NA,NA,1.5,"Harrisburg","D",1.5
"3042","D",52,36,119.552903482807,0.519230769230774,30.1121921352392,1.44444444444444,"Harrisburg","D",1.44
"3046","A4",23,12,21.5764748451847,0.173913043478262,55.6161286127704,1.91666666666667,"Hartford","A",1.92
"3047","A4",15,13,84.6874532250617,0.733333333333333,15.3505619840188,1.15384615384615,"Hartford","A",1.15
"3051","A8",40,23,50.0421421834673,0.274999999999999,45.9612618414218,1.73913043478261,"Hartford","A",1.74
"3056","B5",2,2,NA,NA,NA,1,"Hartford","B",1
"3057","B6",6,4,8.31648052908751,0.333333333333333,48.0972688628285,1.5,"Hartford","B",1.5
"3058","C1",171,71,119.730398422609,0.175438596491233,59.2998945425651,2.40845070422535,"Hartford","C",2.41
"3059","C10",2,2,NA,NA,NA,1,"Hartford","C",1
"3061","C10",150,90,221.263768362199,0.353333333333339,40.6754348740341,1.66666666666667,"Hartford","C",1.67
"3062","C2",92,37,59.6879985541522,0.152173913043477,61.9890110177368,2.48648648648649,"Hartford","C",2.49
"3064","C3",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2,"Hartford","C",1.2
"3067","C6",35,14,28.3310109596436,0.257142857142858,49.4158151290204,2.5,"Hartford","C",2.5
"3068","C7",8,4,5.97563336007031,0,66.9385110995654,2,"Hartford","C",2
"3069","C8",5,3,4.8482145482525,0.2,61.8784496878614,1.66666666666667,"Hartford","C",1.67
"3071","C8",8,5,11.1329147117875,0.375,44.911868360098,1.6,"Hartford","C",1.6
"3072","C8",5,5,NA,NA,NA,1,"Hartford","C",1
"3073","C8",47,24,NA,NA,NA,1.95833333333333,"Hartford","C",1.96
"3075","C9",12,7,20.2123986039533,0.416666666666667,34.6322083645771,1.71428571428571,"Hartford","C",1.71
"3076","D1",8,6,25.4341778736457,0.625,23.5903044706512,1.33333333333333,"Hartford","D",1.33
"3077","D2",48,32,97.999793265803,0.479166666666668,32.653130107333,1.5,"Hartford","D",1.5
"3078","D3",15,13,84.6874532250617,0.733333333333333,15.3505619840188,1.15384615384615,"Hartford","D",1.15
"3080","D3",5,4,13.9329184151309,0.6,28.7089888910572,1.25,"Hartford","D",1.25
"3082","A1",102,54,110.84027234164,0.294117647058826,48.7187543472985,1.88888888888889,"Haverhill","A",1.89
"3083","B2",23,18,77.7239794002107,0.608695652173914,23.1588759851264,1.27777777777778,"Haverhill","B",1.28
"3084","B3",4,4,NA,NA,NA,1,"Haverhill","B",1
"3086","B5",10,4,5.89981571328186,0.2,67.7987278652631,2.5,"Haverhill","B",2.5
"3088","C10",3,3,NA,NA,NA,1,"Haverhill","C",1
"3090","C3",88,40,68.8172516717698,0.159090909090907,58.1249599893696,2.2,"Haverhill","C",2.2
"3092","C5",105,60,143.099103101403,0.361904761904761,41.9289839695799,1.75,"Haverhill","C",1.75
"3093","C6",10,9,76.3681272346926,0.800000000000001,11.7850212200981,1.11111111111111,"Haverhill","C",1.11
"3095","C8",165,79,145.245212173886,0.242424242424249,54.3907773740743,2.08860759493671,"Haverhill","C",2.09
"3099","D1",17,16,247.83817472579,0.882352941176471,6.45582546663867,1.0625,"Haverhill","D",1.06
"3100","D2",2,1,NA,NA,NA,2,"Haverhill","D",2
"3102","D4",24,15,34.0703637552165,0.291666666666666,44.0265331704989,1.6,"Haverhill","D",1.6
"3103","D7",56,28,55.014425524838,0.285714285714285,50.8957418583941,2,"Haverhill","D",2
"3104","A1",29,15,32.6395788550716,0.310344827586206,45.9564753166821,1.93333333333333,"Holyoke Chicopee","A",1.93
