"","id","ebird","iNaturalist","other"
"2999","IN_Fort Wayne_D1_D_2956",1,0,0
"3000","IN_Fort Wayne_NA_C_2964",1,1,0
"3001","TX_Fort Worth_A_A_8859",8461,38,0
"3002","TX_Fort Worth_A_A_8860",222,0,0
"3003","TX_Fort Worth_A_A_8861",122,5,0
"3004","TX_Fort Worth_A_A_8862",0,1,0
"3005","TX_Fort Worth_A_A_8863",845,1,0
"3006","TX_Fort Worth_A_A_8864",3716,239,0
"3007","TX_Fort Worth_A_A_8865",4,7,0
"3008","TX_Fort Worth_B_B_8867",62,6,0
"3009","TX_Fort Worth_B_B_8868",54,22,551
"3010","TX_Fort Worth_B_B_8869",133,53,271
"3011","TX_Fort Worth_B_B_8871",167,39,361
"3012","TX_Fort Worth_B_B_8872",4,3,128
"3013","TX_Fort Worth_B_B_8873",7,6,22
"3014","TX_Fort Worth_C_C_8875",39,4,0
"3015","TX_Fort Worth_C_C_8876",1150,6,0
"3016","TX_Fort Worth_C_C_8877",1406,18,931
"3017","TX_Fort Worth_C_C_8878",5,3,0
"3018","TX_Fort Worth_C_C_8881",0,1,0
"3019","TX_Fort Worth_C_C_8882",4,0,0
"3020","TX_Fort Worth_C_C_8883",58,4,0
"3021","TX_Fort Worth_C_C_8884",667,7,0
"3022","TX_Fort Worth_C_C_8885",1,0,0
"3023","TX_Fort Worth_C_C_8886",13,13,0
"3024","TX_Fort Worth_C_C_8887",823,219,0
"3025","TX_Fort Worth_C_C_8888",81,3,0
"3026","TX_Fort Worth_C_C_8889",1,15,0
"3027","TX_Fort Worth_C_C_8890",1,6,0
"3028","TX_Fort Worth_D_D_8891",548,48,25
"3029","TX_Fort Worth_D_D_8892",275,4,0
"3030","TX_Fort Worth_D_D_8894",1120,135,0
"3031","TX_Fort Worth_D_D_8895",38,3,0
"3032","TX_Fort Worth_D_D_8896",1,1,0
"3033","TX_Fort Worth_D_D_8897",50,16,0
"3034","TX_Fort Worth_D_D_8898",234,3,0
"3035","TX_Fort Worth_D_D_8900",2,0,0
"3036","TX_Fort Worth_D_D_8901",62,7,0
"3037","TX_Fort Worth_D_D_8902",154,2,0
"3038","TX_Fort Worth_D_D_8903",218,10,0
"3039","TX_Fort Worth_D_D_8904",294,14,10
"3040","TX_Fort Worth_D_D_8905",34,2,2
"3041","TX_Fort Worth_D_D_8906",110,18,0
"3042","TX_Fort Worth_D_D_8908",8,3,0
"3043","CA_Fresno_A1_A_202",126,0,0
"3044","CA_Fresno_A2_A_203",14,0,0
"3045","CA_Fresno_B1_B_204",27,0,0
"3046","CA_Fresno_B2_B_205",520,2,0
"3047","CA_Fresno_B4_B_210",1056,1,0
"3048","CA_Fresno_B5_B_211",0,1,0
"3049","CA_Fresno_C2_C_213",141,1,89
"3050","CA_Fresno_C3_C_214",583,3,0
"3051","CA_Fresno_C4_C_215",762,0,0
"3052","CA_Fresno_C4_C_216",517,12,90
"3053","CA_Fresno_C5_C_218",5,0,0
"3054","CA_Fresno_C6_C_219",6,0,0
"3055","CA_Fresno_C7_C_220",7,0,0
"3056","CA_Fresno_C9_C_222",14,0,0
"3057","CA_Fresno_D1_D_224",6,1,0
"3058","CA_Fresno_D2_D_225",5,1,0
"3059","CA_Fresno_D3_D_227",5,1,0
"3060","CA_Fresno_D4_D_228",19,0,0
"3061","CA_Fresno_D6_D_230",72,0,0
"3062","CA_Fresno_D8_D_232",3,0,0
"3063","TX_Galveston_A_A_8909",170,2,0
"3064","TX_Galveston_A_A_8910",508,0,0
"3065","TX_Galveston_A_A_8911",5415,6,5
"3066","TX_Galveston_A_A_8912",3689,23,1
"3067","TX_Galveston_B_B_8913",2927,41,204
"3068","TX_Galveston_B_B_8914",362,5,0
"3069","TX_Galveston_C_C_8915",22,1,0
"3070","TX_Galveston_C_C_8916",51,1,0
"3071","TX_Galveston_D_D_8917",19476,138,589
"3072","MI_Grand Rapids_A1_A_4426",275,0,0
"3073","MI_Grand Rapids_A2_A_4427",79,0,0
"3074","MI_Grand Rapids_A3_A_4428",42,0,0
"3075","MI_Grand Rapids_A4_A_4429",18413,18,657
"3076","MI_Grand Rapids_A5_A_4430",906,5,0
"3077","MI_Grand Rapids_A6_A_4431",151,0,0
"3078","MI_Grand Rapids_B1_B_4432",369,0,0
"3079","MI_Grand Rapids_B1_B_4433",33,0,0
"3080","MI_Grand Rapids_B10_B_4434",3095,0,0
"3081","MI_Grand Rapids_B11_B_4435",233,0,0
"3082","MI_Grand Rapids_B12_B_4436",117,0,0
"3083","MI_Grand Rapids_B13_B_4437",478,0,0
"3084","MI_Grand Rapids_B14_B_4438",107,7,0
"3085","MI_Grand Rapids_B15_B_4439",470,0,0
"3086","MI_Grand Rapids_B16_B_4440",10381,0,0
"3087","MI_Grand Rapids_B17_B_4441",2895,0,0
"3088","MI_Grand Rapids_B18_B_4442",1494,1,0
"3089","MI_Grand Rapids_B19_B_4443",35,0,0
"3090","MI_Grand Rapids_B2_B_4444",325,0,0
"3091","MI_Grand Rapids_B20_B_4445",118,0,0
"3092","MI_Grand Rapids_B3_B_4446",5,0,92
"3093","MI_Grand Rapids_B4_B_4447",103,0,0
"3094","MI_Grand Rapids_B5_B_4448",2,0,0
"3095","MI_Grand Rapids_B6_B_4449",22156,0,0
"3096","MI_Grand Rapids_B7_B_4450",29,0,0
"3097","MI_Grand Rapids_B8_B_4451",111,0,0
"3098","MI_Grand Rapids_B9_B_4452",73,0,0
"3099","MI_Grand Rapids_C1_C_4453",66,0,0
"3100","MI_Grand Rapids_C1_C_4454",30,0,0
"3101","MI_Grand Rapids_C10_C_4455",51,0,0
"3102","MI_Grand Rapids_C11_C_4456",1583,0,0
"3103","MI_Grand Rapids_C12_C_4457",112,0,0
"3104","MI_Grand Rapids_C13_C_4458",193,0,146
"3105","MI_Grand Rapids_C14_C_4459",20,0,0
"3106","MI_Grand Rapids_C15_C_4460",3397,0,0
"3107","MI_Grand Rapids_C16_C_4461",146,0,0
"3108","MI_Grand Rapids_C17_C_4462",759,0,0
"3109","MI_Grand Rapids_C18_C_4463",56,2,0
"3110","MI_Grand Rapids_C19_C_4464",225,0,0
"3111","MI_Grand Rapids_C19_C_4465",97,0,0
"3112","MI_Grand Rapids_C2_C_4466",306,0,0
"3113","MI_Grand Rapids_C20_C_4467",1,0,0
"3114","MI_Grand Rapids_C20_C_4468",2,1,0
"3115","MI_Grand Rapids_C20_C_4469",47,0,0
"3116","MI_Grand Rapids_C21_C_4470",26,0,0
"3117","MI_Grand Rapids_C22_C_4471",35,1,0
"3118","MI_Grand Rapids_C23_C_4472",47,0,0
"3119","MI_Grand Rapids_C24_C_4473",4388,5,497
"3120","MI_Grand Rapids_C25_C_4474",1557,1,0
"3121","MI_Grand Rapids_C26_C_4475",5239,5,0
"3122","MI_Grand Rapids_C27_C_4476",699,4,1
"3123","MI_Grand Rapids_C28_C_4477",7673,1,71
"3124","MI_Grand Rapids_C4_C_4479",5,1,0
"3125","MI_Grand Rapids_C5_C_4480",54,0,0
"3126","MI_Grand Rapids_C6_C_4481",1836,17,39
"3127","MI_Grand Rapids_C7_C_4482",1216,16,0
"3128","MI_Grand Rapids_C8_C_4483",329,0,0
"3129","MI_Grand Rapids_C9_C_4485",130,0,0
"3130","MI_Grand Rapids_D1_D_4486",5,0,0
"3131","MI_Grand Rapids_D2_D_4489",0,1,0
"3132","MI_Grand Rapids_D3_D_4490",7,0,0
"3133","MI_Grand Rapids_D4_D_4491",54,2,0
"3134","MI_Grand Rapids_D5_D_4492",97,0,0
"3135","MI_Grand Rapids_D6_D_4493",64,0,0
"3136","MI_Grand Rapids_D6_D_4494",24,0,0
"3137","MI_Grand Rapids_D7_D_4495",12,0,0
"3138","MI_Grand Rapids_D7_D_4496",25,0,0
"3139","MI_Grand Rapids_D7_D_4497",54,0,0
"3140","MI_Grand Rapids_D7_D_4498",40,1,0
"3141","MI_Grand Rapids_D7_D_4499",3,1,0
"3142","MI_Grand Rapids_D7_D_4500",7,0,0
"3143","MO_Greater Kansas City_A1_A_4873",194,0,0
"3144","MO_Greater Kansas City_A10_A_4874",355,1,1
"3145","MO_Greater Kansas City_A2_A_4875",0,5,0
"3146","MO_Greater Kansas City_A3_A_4876",89,0,0
"3147","MO_Greater Kansas City_A4_A_4877",219,2,0
"3148","MO_Greater Kansas City_A5_A_4878",211,11,80
"3149","MO_Greater Kansas City_A6_A_4879",230,2,0
"3150","MO_Greater Kansas City_A7_A_4880",79,0,0
"3151","MO_Greater Kansas City_A8_A_4881",108,4,316
"3152","MO_Greater Kansas City_B10_B_4884",104,11,0
"3153","MO_Greater Kansas City_B11_B_4885",173,1,0
"3154","MO_Greater Kansas City_B12_B_4886",26,9,2
"3155","MO_Greater Kansas City_B14_B_4888",250,3,116
"3156","MO_Greater Kansas City_B15_B_4889",87,0,0
"3157","MO_Greater Kansas City_B16_B_4890",38,0,0
"3158","MO_Greater Kansas City_B17_B_4891",326,5,0
"3159","MO_Greater Kansas City_B18_B_4892",175,0,0
"3160","MO_Greater Kansas City_B2_B_4894",2,0,0
"3161","MO_Greater Kansas City_B21_B_4896",21,0,0
"3162","MO_Greater Kansas City_B23_B_4898",6637,0,0
"3163","MO_Greater Kansas City_B5_B_4901",32,0,0
"3164","MO_Greater Kansas City_B6_B_4902",23,0,0
"3165","MO_Greater Kansas City_B7_B_4903",406,0,6
"3166","MO_Greater Kansas City_B8_B_4904",5,0,0
"3167","MO_Greater Kansas City_B9_B_4905",35,1,0
"3168","MO_Greater Kansas City_C1_C_4906",7,0,0
"3169","MO_Greater Kansas City_C10_C_4907",3,0,0
"3170","MO_Greater Kansas City_C11_C_4908",1,0,0
"3171","MO_Greater Kansas City_C13_C_4910",4,0,0
"3172","MO_Greater Kansas City_C14_C_4911",13,0,0
"3173","MO_Greater Kansas City_C16_C_4913",2,0,0
"3174","MO_Greater Kansas City_C17_C_4914",354,2,0
"3175","MO_Greater Kansas City_C18_C_4915",60,0,0
"3176","MO_Greater Kansas City_C19_C_4916",74,0,0
"3177","MO_Greater Kansas City_C20_C_4918",258,0,33
"3178","MO_Greater Kansas City_C21_C_4919",2000,2,720
"3179","MO_Greater Kansas City_C22_C_4920",41,0,0
"3180","MO_Greater Kansas City_C23_C_4921",28,12,0
"3181","MO_Greater Kansas City_C24_C_4922",5,0,0
"3182","MO_Greater Kansas City_C26_C_4924",0,1,0
"3183","MO_Greater Kansas City_C27_C_4925",17,0,0
"3184","MO_Greater Kansas City_C28_C_4926",279,0,0
"3185","MO_Greater Kansas City_C29_C_4927",332,12,1
"3186","MO_Greater Kansas City_C30_C_4929",317,15,2
"3187","MO_Greater Kansas City_C31_C_4930",4542,24,2
"3188","MO_Greater Kansas City_C32_C_4931",2,0,0
"3189","MO_Greater Kansas City_C34_C_4933",4,4,1
"3190","MO_Greater Kansas City_C35_C_4934",35,1,121
"3191","MO_Greater Kansas City_C36_C_4935",1,0,0
"3192","MO_Greater Kansas City_C37_C_4936",1,0,0
"3193","MO_Greater Kansas City_C38_C_4937",1,0,0
"3194","MO_Greater Kansas City_C39_C_4938",31,0,0
"3195","MO_Greater Kansas City_C40_C_4940",4718,0,0
"3196","MO_Greater Kansas City_C41_C_4941",250,6,0
"3197","MO_Greater Kansas City_C42_C_4942",416,0,0
"3198","MO_Greater Kansas City_C43_C_4944",8,0,0
"3199","MO_Greater Kansas City_C44_C_4945",1,0,38
"3200","MO_Greater Kansas City_C45_C_4946",264,0,106
"3201","MO_Greater Kansas City_C46_C_4947",0,0,1
"3202","MO_Greater Kansas City_C47_C_4948",231,0,1083
"3203","MO_Greater Kansas City_C6_C_4950",1,0,0
"3204","MO_Greater Kansas City_C7_C_4951",2,0,0
"3205","MO_Greater Kansas City_C9_C_4953",15,1,0
"3206","MO_Greater Kansas City_D1_D_4954",10,0,0
"3207","MO_Greater Kansas City_D12_D_4957",2,1,0
"3208","MO_Greater Kansas City_D13_D_4958",44,0,0
"3209","MO_Greater Kansas City_D14_D_4959",397,2,0
"3210","MO_Greater Kansas City_D16_D_4961",9,0,0
"3211","MO_Greater Kansas City_D17_D_4962",21,6,0
"3212","MO_Greater Kansas City_D17_D_4963",0,1,0
"3213","MO_Greater Kansas City_D18_D_4964",9,0,0
"3214","MO_Greater Kansas City_D19_D_4965",8,0,10
"3215","MO_Greater Kansas City_D2_D_4966",68,0,0
"3216","MO_Greater Kansas City_D20_D_4967",158,8,1
"3217","MO_Greater Kansas City_D21_D_4968",8,0,0
"3218","MO_Greater Kansas City_D22_D_4969",143,1,113
"3219","MO_Greater Kansas City_D23_D_4970",286,8,53
"3220","MO_Greater Kansas City_D24_D_4971",64,0,0
"3221","MO_Greater Kansas City_D25_D_4972",59,0,0
"3222","MO_Greater Kansas City_D28_D_4975",85,0,0
"3223","MO_Greater Kansas City_D28_D_4976",12,0,1
"3224","MO_Greater Kansas City_D29_D_4977",17,0,0
"3225","MO_Greater Kansas City_D3_D_4978",20,0,0
"3226","MO_Greater Kansas City_D30_D_4979",28,1,0
"3227","MO_Greater Kansas City_D32_D_4981",0,1,0
"3228","MO_Greater Kansas City_D33_D_4982",17,1,0
"3229","MO_Greater Kansas City_D34_D_4983",88,0,0
"3230","MO_Greater Kansas City_D35_D_4984",20,0,0
"3231","MO_Greater Kansas City_D36_D_4985",15,0,0
"3232","MO_Greater Kansas City_D38_D_4987",64,0,54
"3233","MO_Greater Kansas City_D39_D_4988",224,1,0
"3234","MO_Greater Kansas City_D40_D_4990",1166,2,134
"3235","MO_Greater Kansas City_D6_D_4992",38,0,0
"3236","MO_Greater Kansas City_D7_D_4993",12,0,0
"3237","MO_Greater Kansas City_D8_D_4994",2,0,0
"3238","NC_Greensboro_A1_A_5297",74,4,0
"3239","NC_Greensboro_A2_A_5298",701,1,0
"3240","NC_Greensboro_A3_A_5299",720,16,0
"3241","NC_Greensboro_B3_B_5302",525,2,0
"3242","NC_Greensboro_B4_B_5303",17,0,0
"3243","NC_Greensboro_B5_B_5304",13,1,0
"3244","NC_Greensboro_B5_B_5305",319,3,0
"3245","NC_Greensboro_B6_B_5306",1354,10,0
"3246","NC_Greensboro_C1_C_5307",70,0,0
"3247","NC_Greensboro_C2_C_5308",105,1,0
"3248","NC_Greensboro_C3_C_5309",737,0,0
"3249","NC_Greensboro_C4_C_5310",0,1,0
"3250","NC_Greensboro_C6_C_5312",5,1,0
"3251","NC_Greensboro_C7_C_5313",66,0,0
"3252","NC_Greensboro_C8_C_5314",647,0,525
"3253","NC_Greensboro_C9_C_5315",149,1,0
"3254","NC_Greensboro_D1_D_5316",45,0,83
"3255","NC_Greensboro_D3_D_5318",28,1,0
"3256","OH_Hamilton_A1_A_7468",10,0,0
"3257","OH_Hamilton_A2_A_7469",35,0,0
"3258","OH_Hamilton_B1_B_7470",29,0,0
"3259","OH_Hamilton_B4_B_7473",53,5,0
"3260","OH_Hamilton_C1_C_7474",1,0,0
"3261","OH_Hamilton_C10_C_7475",25,2,0
"3262","OH_Hamilton_C11_C_7476",139,9,30
"3263","OH_Hamilton_C12_C_7477",25,0,0
"3264","OH_Hamilton_C2_C_7478",39,0,0
"3265","OH_Hamilton_C3_C_7479",83,0,0
"3266","OH_Hamilton_C4_C_7480",47,0,0
"3267","OH_Hamilton_C5_C_7481",88,0,0
"3268","OH_Hamilton_C7_C_7483",12,3,0
"3269","OH_Hamilton_C8_C_7484",0,1,0
"3270","OH_Hamilton_C9_C_7485",11,1,0
"3271","OH_Hamilton_D1_D_7486",18,0,0
"3272","OH_Hamilton_D2_D_7487",27,0,0
"3273","OH_Hamilton_D3_D_7488",6,7,0
"3274","PA_Harrisburg_A_A_8105",117,0,0
"3275","PA_Harrisburg_A_A_8106",32,0,0
"3276","PA_Harrisburg_A_A_8107",57,0,0
"3277","PA_Harrisburg_B_B_8108",125,0,0
"3278","PA_Harrisburg_B_B_8109",13,0,0
"3279","PA_Harrisburg_B_B_8110",2,0,0
"3280","PA_Harrisburg_B_B_8111",15,0,124
"3281","PA_Harrisburg_B_B_8112",9,0,0
"3282","PA_Harrisburg_B_B_8113",17,0,0
"3283","PA_Harrisburg_B_B_8114",105,0,0
"3284","PA_Harrisburg_B_B_8115",9,0,0
"3285","PA_Harrisburg_B_B_8116",0,0,22
"3286","PA_Harrisburg_B_B_8117",799,1,0
"3287","PA_Harrisburg_B_B_8118",99,0,13
"3288","PA_Harrisburg_B_B_8120",70,1,0
"3289","PA_Harrisburg_B_B_8121",1,0,0
"3290","PA_Harrisburg_B_B_8122",2787,2,0
"3291","PA_Harrisburg_C_C_8123",3,0,0
"3292","PA_Harrisburg_C_C_8124",53,0,0
"3293","PA_Harrisburg_C_C_8125",26,0,0
"3294","PA_Harrisburg_C_C_8126",23,0,0
"3295","PA_Harrisburg_C_C_8129",3,0,0
"3296","PA_Harrisburg_C_C_8130",4,0,0
"3297","PA_Harrisburg_C_C_8131",491,0,0
"3298","PA_Harrisburg_D_D_8132",20,0,0
"3299","PA_Harrisburg_D_D_8133",15,0,0
"3300","PA_Harrisburg_D_D_8134",7,0,0
"3301","PA_Harrisburg_D_D_8135",176,1,33
"3302","PA_Harrisburg_D_D_8136",52,0,0
"3303","PA_Harrisburg_D_D_8137",154,0,31
"3304","PA_Harrisburg_D_D_8138",1,0,0
"3305","PA_Harrisburg_D_D_8139",219,0,0
"3306","PA_Harrisburg_D_D_8141",707,0,75
"3307","PA_Harrisburg_D_D_8142",42,0,0
"3308","PA_Harrisburg_D_D_8144",269,0,0
"3309","PA_Harrisburg_D_D_8145",786,0,0
"3310","PA_Harrisburg_D_D_8146",283,1,0
"3311","PA_Harrisburg_D_D_8148",1,0,0
"3312","PA_Harrisburg_D_D_8149",3,0,0
"3313","PA_Harrisburg_D_D_8150",156,0,0
"3314","PA_Harrisburg_D_D_8151",20,3,20
"3315","CT_Hartford_A1_A_1243",2982,0,0
"3316","CT_Hartford_A2_A_1244",111,21,0
"3317","CT_Hartford_A3_A_1245",473,5,0
"3318","CT_Hartford_A4_A_1246",23,0,0
"3319","CT_Hartford_A4_A_1247",15,0,0
"3320","CT_Hartford_A5_A_1248",453,11,117
"3321","CT_Hartford_A6_A_1249",298,2,0
"3322","CT_Hartford_A7_A_1250",1199,0,0
"3323","CT_Hartford_A8_A_1251",40,0,0
"3324","CT_Hartford_B1_B_1252",241,7,347
"3325","CT_Hartford_B2_B_1253",1611,7,28
"3326","CT_Hartford_B3_B_1254",581,0,15
"3327","CT_Hartford_B4_B_1255",1,0,0
"3328","CT_Hartford_B4_B_1256",819,0,0
"3329","CT_Hartford_B4_B_1257",1,0,0
"3330","CT_Hartford_B5_B_1258",0,1,0
"3331","CT_Hartford_B5_B_1259",0,0,2
"3332","CT_Hartford_B6_B_1260",6,0,0
"3333","CT_Hartford_C1_C_1263",171,0,0
"3334","CT_Hartford_C10_C_1264",2,0,0
"3335","CT_Hartford_C10_C_1266",4012,7,47
"3336","CT_Hartford_C10_C_1267",147,2,0
"3337","CT_Hartford_C2_C_1268",92,0,0
"3338","CT_Hartford_C2_C_1269",1561,1,0
"3339","CT_Hartford_C3_C_1270",6,0,0
"3340","CT_Hartford_C4_C_1271",108,0,0
"3341","CT_Hartford_C5_C_1272",69,0,0
"3342","CT_Hartford_C6_C_1273",33,2,0
"3343","CT_Hartford_C7_C_1274",8,0,0
"3344","CT_Hartford_C8_C_1275",5,0,0
"3345","CT_Hartford_C8_C_1276",137,0,0
"3346","CT_Hartford_C8_C_1277",6,2,0
"3347","CT_Hartford_C8_C_1279",5,0,0
"3348","CT_Hartford_C8_C_1280",46,1,0
"3349","CT_Hartford_C9_C_1281",157,0,17
"3350","CT_Hartford_C9_C_1282",8,2,0
"3351","CT_Hartford_D1_D_1283",8,0,0
"3352","CT_Hartford_D2_D_1284",48,0,0
"3353","CT_Hartford_D3_D_1285",9,0,0
"3354","CT_Hartford_D3_D_1286",157,10,0
"3355","CT_Hartford_D3_D_1287",5,0,0
"3356","CT_Hartford_D3_D_1288",260,0,0
"3357","MA_Haverhill_A1_A_3807",99,2,0
"3358","MA_Haverhill_B2_B_3810",22,1,0
"3359","MA_Haverhill_B3_B_3811",1,3,0
"3360","MA_Haverhill_B4_B_3812",278,0,166
"3361","MA_Haverhill_B5_B_3813",10,0,0
"3362","MA_Haverhill_C1_C_3814",2174,0,0
"3363","MA_Haverhill_C10_C_3815",3,0,0
"3364","MA_Haverhill_C2_C_3816",204,0,0
"3365","MA_Haverhill_C3_C_3817",88,0,0
"3366","MA_Haverhill_C4_C_3818",218,5,0
"3367","MA_Haverhill_C5_C_3819",105,0,0
"3368","MA_Haverhill_C6_C_3820",10,0,0
"3369","MA_Haverhill_C7_C_3821",733,0,0
"3370","MA_Haverhill_C8_C_3822",53,0,0
"3371","MA_Haverhill_C8_C_3823",2690,1,231
"3372","MA_Haverhill_C9_C_3824",453,5,0
"3373","MA_Haverhill_C9_C_3825",587,6,75
"3374","MA_Haverhill_D1_D_3826",17,0,0
"3375","MA_Haverhill_D3_D_3828",1,0,100
"3376","MA_Haverhill_D4_D_3829",24,0,0
"3377","MA_Haverhill_D7_D_3832",56,0,0
"3378","MA_Holyoke Chicopee_A1_A_3834",23,0,0
"3379","MA_Holyoke Chicopee_B1_B_3836",47,0,0
"3380","MA_Holyoke Chicopee_B2_B_3837",112,0,431
"3381","MA_Holyoke Chicopee_B3_B_3838",760,1,42
"3382","MA_Holyoke Chicopee_B4_B_3839",8,0,0
"3383","MA_Holyoke Chicopee_B5_B_3840",76,0,0
"3384","MA_Holyoke Chicopee_B6_B_3841",30,0,0
"3385","MA_Holyoke Chicopee_B7_B_3842",2,0,0
"3386","MA_Holyoke Chicopee_C1_C_3843",9,0,0
"3387","MA_Holyoke Chicopee_C10_C_3844",51,0,0
"3388","MA_Holyoke Chicopee_C2_C_3845",6,0,0
"3389","MA_Holyoke Chicopee_C3_C_3846",9,0,0
"3390","MA_Holyoke Chicopee_C4_C_3847",0,1,0
"3391","MA_Holyoke Chicopee_C5_C_3848",3,1,0
"3392","MA_Holyoke Chicopee_C6_C_3849",3,0,0
"3393","MA_Holyoke Chicopee_C7_C_3850",454,6,0
"3394","MA_Holyoke Chicopee_C8_C_3851",574,2,0
"3395","MA_Holyoke Chicopee_C9_C_3852",760,4,0
"3396","MA_Holyoke Chicopee_D3_D_3855",0,1,0
"3397","MA_Holyoke Chicopee_D4_D_3856",1256,2,54
"3398","MA_Holyoke Chicopee_D5_D_3857",9,0,0
"3399","TX_Houston_NA_A_8932",1141,40,5
"3400","TX_Houston_NA_A_8936",324,7,0
"3401","TX_Houston_NA_A_8951",2399,61,87
"3402","TX_Houston_NA_A_8953",7,3,0
"3403","TX_Houston_NA_B_8919",2515,5,0
"3404","TX_Houston_NA_B_8925",0,1,0
"3405","TX_Houston_NA_B_8929",139,1,0
"3406","TX_Houston_NA_B_8947",10974,103,1
"3407","TX_Houston_NA_B_8949",419,11,2
"3408","TX_Houston_NA_B_8952",1863,31,0
"3409","TX_Houston_NA_C_8918",331,5,0
"3410","TX_Houston_NA_C_8920",262,0,0
"3411","TX_Houston_NA_C_8922",13,0,0
"3412","TX_Houston_NA_C_8923",23,1,0
"3413","TX_Houston_NA_C_8924",87,4,0
"3414","TX_Houston_NA_C_8928",22,0,0
"3415","TX_Houston_NA_C_8931",602,30,0
"3416","TX_Houston_NA_C_8933",22,1,0
"3417","TX_Houston_NA_C_8935",4,1,0
"3418","TX_Houston_NA_C_8940",1,0,0
"3419","TX_Houston_NA_C_8941",33,2,0
"3420","TX_Houston_NA_C_8944",58938,55,81
"3421","TX_Houston_NA_C_8948",6656,43,0
"3422","TX_Houston_NA_D_8930",311,0,6
"3423","TX_Houston_NA_D_8942",103,3,1
"3424","TX_Houston_NA_D_8945",49,0,0
"3425","TX_Houston_NA_D_8950",15,0,0
"3426","TX_Houston_NA_D_8954",401,25,1
"3427","TX_Houston_NA_D_8955",52,8,0
"3428","TX_Houston_NA_D_8956",4236,25,0
"3429","TX_Houston_NA_D_8957",6,0,0
"3430","NJ_Hudson Co._B1_B_5801",217,2,0
"3431","NJ_Hudson Co._B2_B_5802",276,0,111
"3432","NJ_Hudson Co._B4_B_5804",51,1,0
"3433","NJ_Hudson Co._B5_B_5805",1888,1,0
"3434","NJ_Hudson Co._C1_C_5808",128,0,0
"3435","NJ_Hudson Co._C10_C_5809",25,1,0
"3436","NJ_Hudson Co._C11_C_5810",82,2,62
"3437","NJ_Hudson Co._C12_C_5811",5,1,0
"3438","NJ_Hudson Co._C13_C_5812",32,4,22
"3439","NJ_Hudson Co._C14_C_5813",16,0,9
"3440","NJ_Hudson Co._C15_C_5814",1982,10,80
"3441","NJ_Hudson Co._C17_C_5816",8,1,0
"3442","NJ_Hudson Co._C18_C_5817",4,1,7
"3443","NJ_Hudson Co._C19_C_5818",79,0,0
"3444","NJ_Hudson Co._C2_C_5819",222,2,0
"3445","NJ_Hudson Co._C20_C_5820",40,1,0
"3446","NJ_Hudson Co._C21_C_5821",2403,5,23
"3447","NJ_Hudson Co._C22_C_5822",92,0,0
"3448","NJ_Hudson Co._C3_C_5823",2159,6,242
"3449","NJ_Hudson Co._C4_C_5824",196,5,6
"3450","NJ_Hudson Co._C5_C_5825",2,0,0
"3451","NJ_Hudson Co._C7_C_5827",7,0,0
"3452","NJ_Hudson Co._C8_C_5828",10,0,0
"3453","NJ_Hudson Co._C9_C_5829",91,0,1
"3454","NJ_Hudson Co._D10_D_5832",27,0,5
"3455","NJ_Hudson Co._D11_D_5833",2070,9,10
"3456","NJ_Hudson Co._D12_D_5834",673,5,20
"3457","NJ_Hudson Co._D13_D_5835",138,12,0
"3458","NJ_Hudson Co._D14_D_5836",10,0,1
"3459","NJ_Hudson Co._D15_D_5837",233,10,2
"3460","NJ_Hudson Co._D16_D_5838",26,3,0
"3461","NJ_Hudson Co._D17_D_5839",373,3,96
"3462","NJ_Hudson Co._D17_D_5840",4,0,0
"3463","NJ_Hudson Co._D18_D_5841",38,0,0
"3464","NJ_Hudson Co._D19_D_5842",2506,3,0
"3465","NJ_Hudson Co._D20_D_5844",88,5,0
"3466","NJ_Hudson Co._D21_D_5845",46,0,0
"3467","NJ_Hudson Co._D22_D_5846",545,6,0
"3468","NJ_Hudson Co._D23_D_5847",4508,11,50
"3469","NJ_Hudson Co._D24_D_5848",31,4,0
"3470","NJ_Hudson Co._D25_D_5849",3,0,0
"3471","NJ_Hudson Co._D26_D_5850",108,1,12
"3472","NJ_Hudson Co._D28_D_5852",6,1,180
"3473","NJ_Hudson Co._D29_D_5853",81,1,0
"3474","NJ_Hudson Co._D3_D_5854",80,0,8
"3475","NJ_Hudson Co._D4_D_5855",246,1,0
"3476","NJ_Hudson Co._D5_D_5856",28,0,27
"3477","NJ_Hudson Co._D6_D_5857",225,1,0
"3478","NJ_Hudson Co._D7_D_5858",69,0,0
"3479","NJ_Hudson Co._D8_D_5859",1,0,0
"3480","NJ_Hudson Co._D9_D_5860",7,0,3
"3481","WV_Huntington_A2_A_9792",46,2,0
"3482","WV_Huntington_A3_A_9793",97,6,0
"3483","WV_Huntington_A4_A_9794",30,0,528
"3484","WV_Huntington_A5_A_9795",17,0,0
"3485","WV_Huntington_A6_A_9796",1,0,0
"3486","WV_Huntington_A7_A_9797",22,0,0
"3487","WV_Huntington_A8_A_9798",20,0,0
"3488","WV_Huntington_B1_B_9799",2,0,0
"3489","WV_Huntington_B3_B_9802",0,1,0
"3490","WV_Huntington_B4_B_9803",1,0,0
"3491","WV_Huntington_B5_B_9804",41,0,0
"3492","WV_Huntington_B6_B_9805",40,0,0
"3493","WV_Huntington_B7_B_9806",5,0,0
"3494","WV_Huntington_B8_B_9807",1,0,0
"3495","WV_Huntington_B9_B_9808",5,0,0
"3496","WV_Huntington_C1_C_9809",6,4,0
